full_path,relative_path,filename,year,date,DOY,MODIS_composite_index,tile_or_polygon_id,start_year,end_year,first_date,last_date,band_count,dtype,nodata,width,height,CRS,transform,pixel_size_x,pixel_size_y,bounds,grid_offset_x,grid_offset_y,compression,file_size_bytes,minimum,maximum,mean,valid_fraction,date_count,date_sequence_sha256,readable,error
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X031-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y030_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X031-Y030,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,672,679,EPSG:3035,"[4267000.0,250.0,0.0,2347000.0,0.0,-250.0]",250.0,250.0,"[4267000.0,2177250.0,4435000.0,2347000.0]",0.0,0.0,DEFLATE,346531753,-0.161,0.991,0.36921772957241794,0.39297252173913044,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X031-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y031_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X031-Y031,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,671,679,EPSG:3035,"[4286000.0,250.0,0.0,2198250.0,0.0,-250.0]",250.0,250.0,"[4286000.0,2028500.0,4453750.0,2198250.0]",0.0,0.0,DEFLATE,64338373,-0.085,0.905,0.33157986541777845,0.06494817391304347,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X031-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X031-Y034_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X031-Y034,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,667,679,EPSG:3035,"[4341500.0,250.0,0.0,1751250.0,0.0,-250.0]",250.0,250.0,"[4341500.0,1581500.0,4508250.0,1751250.0]",0.0,0.0,DEFLATE,3279711,-0.009,0.407,0.13692597643449889,3.694156756756756e-05,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y015_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y015_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y015_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y015,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,689,680,EPSG:3035,"[4096750.0,250.0,0.0,4592250.0,0.0,-250.0]",250.0,250.0,"[4096750.0,4422250.0,4269000.0,4592250.0]",0.0,0.0,DEFLATE,56738717,-0.195,0.942,0.2902365670547954,0.06219735783109405,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y016_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y016_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y016_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y016,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,688,680,EPSG:3035,"[4120000.0,250.0,0.0,4444500.0,0.0,-250.0]",250.0,250.0,"[4120000.0,4274500.0,4292000.0,4444500.0]",0.0,0.0,DEFLATE,203710499,-0.2,0.997,0.31383992328507004,0.22058985475352114,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y017_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y017,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,687,680,EPSG:3035,"[4142750.0,250.0,0.0,4296750.0,0.0,-250.0]",250.0,250.0,"[4142750.0,4126750.0,4314500.0,4296750.0]",0.0,0.0,DEFLATE,227845659,-0.2,0.998,0.3041893486260001,0.26042334069565215,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y018_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y018,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,686,680,EPSG:3035,"[4165500.0,250.0,0.0,4148750.0,0.0,-250.0]",250.0,250.0,"[4165500.0,3978750.0,4337000.0,4148750.0]",0.0,0.0,DEFLATE,336465485,-0.196,0.998,0.30848876468147307,0.4050229811324042,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y019_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y019,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,685,680,EPSG:3035,"[4187750.0,250.0,0.0,4000750.0,0.0,-250.0]",250.0,250.0,"[4187750.0,3830750.0,4359000.0,4000750.0]",0.0,0.0,DEFLATE,142475603,-0.167,0.969,0.2922091744490255,0.1688623036572438,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y020_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y020,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,683,680,EPSG:3035,"[4210000.0,250.0,0.0,3852750.0,0.0,-250.0]",250.0,250.0,"[4210000.0,3682750.0,4380750.0,3852750.0]",0.0,0.0,DEFLATE,330006463,-0.149,0.999,0.3771873111026352,0.3737547611888112,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y021_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y021,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,682,679,EPSG:3035,"[4231750.0,250.0,0.0,3704500.0,0.0,-250.0]",250.0,250.0,"[4231750.0,3534750.0,4402250.0,3704500.0]",0.0,0.0,DEFLATE,406655205,-0.158,1.0,0.3731719811365629,0.4665105965217391,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y022_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y022,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,681,679,EPSG:3035,"[4253250.0,250.0,0.0,3556250.0,0.0,-250.0]",250.0,250.0,"[4253250.0,3386500.0,4423500.0,3556250.0]",0.0,0.0,DEFLATE,412953807,-0.143,1.0,0.40494568846897755,0.47342904973913047,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y023_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y023,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,680,679,EPSG:3035,"[4274500.0,250.0,0.0,3408000.0,0.0,-250.0]",250.0,250.0,"[4274500.0,3238250.0,4444500.0,3408000.0]",0.0,0.0,DEFLATE,574551339,-0.167,1.0,0.3767366516841981,0.6776953322782608,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y024_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y024,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,679,679,EPSG:3035,"[4295500.0,250.0,0.0,3259500.0,0.0,-250.0]",250.0,250.0,"[4295500.0,3089750.0,4465250.0,3259500.0]",0.0,0.0,DEFLATE,579086133,-0.114,1.0,0.36928005350516224,0.6809130458188154,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y025_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y025,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,677,679,EPSG:3035,"[4316250.0,250.0,0.0,3111000.0,0.0,-250.0]",250.0,250.0,"[4316250.0,2941250.0,4485500.0,3111000.0]",0.0,0.0,DEFLATE,551836149,-0.191,0.999,0.36491899610859874,0.6676147064572426,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y026_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y026,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,676,679,EPSG:3035,"[4336750.0,250.0,0.0,2962500.0,0.0,-250.0]",250.0,250.0,"[4336750.0,2792750.0,4505750.0,2962500.0]",0.0,0.0,DEFLATE,562716445,-0.089,0.999,0.36863875735504137,0.6778655709913044,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y027_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y027,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,675,679,EPSG:3035,"[4356750.0,250.0,0.0,2814000.0,0.0,-250.0]",250.0,250.0,"[4356750.0,2644250.0,4525500.0,2814000.0]",0.0,0.0,DEFLATE,494886031,-0.2,0.999,0.37599416180991385,0.5831160956521739,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y028_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y028,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,673,679,EPSG:3035,"[4376750.0,250.0,0.0,2665250.0,0.0,-250.0]",250.0,250.0,"[4376750.0,2495500.0,4545000.0,2665250.0]",0.0,0.0,DEFLATE,515031039,-0.2,0.999,0.33356714716574304,0.6139389565217391,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X032-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X032-Y029_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X032-Y029,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,672,679,EPSG:3035,"[4396250.0,250.0,0.0,2516500.0,0.0,-250.0]",250.0,250.0,"[4396250.0,2346750.0,4564250.0,2516500.0]",0.0,0.0,DEFLATE,455998311,-0.104,0.986,0.3075267135398092,0.5320311304347826,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
